house_type,house_size,location,latitude,longitude,price,numBathrooms,SecurityDeposit,Status
1 BHK Apartment ,615 sq ft,Ghansoli,19.14357758,73.00984955,14000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,680 sq ft,Santacruz East,19.07924843,72.853508,32000,1.0,No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Mira Road East,19.30034447,72.86470795,16000,1.0," 60,000",Unfurnished
2 BHK Apartment ,"1,080 sq ft",Chembur,19.06436729,72.89434814,65000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,250 sq ft",Chembur,19.06277466,72.89228821,74000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Marine Lines,18.9430027,72.82634735,50000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Ghansoli,19.12399673,72.9980545,11800,1.0," 30,800",Unfurnished
2 BHK Apartment ,850 sq ft,Goregaon East,19.15526581,72.85148621,50000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,710 sq ft,Vasai West,19.37060547,72.80923462,14000,2.0,No Deposit,Unfurnished
1 RK Studio Apartment ,150 sq ft,Borivali East,19.22686195,72.86437988,20000,1.0," 1,00,000",Semi-Furnished
1 BHK Apartment ,600 sq ft,Dombivali East,19.20571518,73.09552765,6000,1.0," 30,000",Unfurnished
1 BHK Apartment ,654 sq ft,Mahape,19.11924934,73.02577209,16000,2.0," 50,000",Unfurnished
1 BHK Apartment ,620 sq ft,Mira Road East,19.28299713,72.88573456,21000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Kalyan West,19.24053764,73.13014984,25000,2.0," 1,00,000",Furnished
1 BHK Apartment ,656 sq ft,Ghansoli,19.12588501,72.99964142,35000,2.0," 1,20,000",Unfurnished
1 BHK Apartment ,600 sq ft,Andheri West,19.12586975,72.84249115,45000,1.0,No Deposit,Furnished
2 BHK Apartment ,980 sq ft,Hiranandani Estates,19.25733566,72.98529816,22000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Powai,19.1144886,72.8962326,70000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,171 sq ft",Kharghar,19.0713501,73.07579803,17000,2.0," 1,00,000",Semi-Furnished
3 BHK Apartment ,"1,400 sq ft",Santacruz East,19.0793705,72.85626221,75000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,340 sq ft,Kandivali West,19.20246506,72.82470703,13000,1.0," 30,000",Unfurnished
2 BHK Apartment ,"1,098 sq ft",Dombivali,19.14808083,73.07962036,16000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Mulund East,19.15246582,72.96372223,25000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,940 sq ft,Andheri West,19.13035774,72.81746674,70000,2.0,No Deposit,Furnished
1 BHK Apartment ,685 sq ft,Ulwe,18.97663498,73.03266907,9000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,700 sq ft,Bandra West,19.06744576,72.831604,50000,2.0,No Deposit,Furnished
3 BHK Apartment ,"2,245 sq ft",Ghansoli,19.12029648,72.9910965,99000,3.0," 3,00,000",Unfurnished
1 BHK Apartment ,390 sq ft,Nalasopara West,19.40540504,72.75317383,3000,1.0," 10,000",Unfurnished
1 BHK Apartment ,420 sq ft,Malad West,19.20204163,72.81889343,19000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,100 sq ft",Goregaon East,19.15333366,72.88576508,38000,3.0,No Deposit,Furnished
1 BHK Apartment ,620 sq ft,Kalamboli,19.03598404,73.09338379,11000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,MATUNGA WEST,19.02820587,72.84375763,40000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Mulund East,19.15246582,72.96372223,40000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,150 sq ft",Mira Road East,19.28289413,72.87917328,29000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,080 sq ft",Malad East,19.19087029,72.86130524,85000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,610 sq ft,Kalyan West,19.24974251,73.15293121,15000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,750 sq ft",Kharghar,19.04445076,73.08089447,45000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Goregaon East,19.15259552,72.8908844,27000,1.0,No Deposit,Furnished
3 BHK Apartment ,"2,500 sq ft",Andheri West,19.12825012,72.8264389,180000,4.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Santacruz East,19.0833168,72.8532486,28000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,vile parle west,19.10355759,72.84113312,50000,1.0,No Deposit,Furnished
2 BHK Apartment ,"1,100 sq ft",Kharghar,19.05125999,73.07674408,22000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Dombivli (West),19.23568153,73.08771515,15000,1.0,No Deposit,Furnished
1 BHK Apartment ,700 sq ft,Thane West,19.26645279,72.96285248,21500,2.0,No Deposit,Furnished
2 BHK Apartment ,625 sq ft,Malabar Hill,18.96323395,72.80530548,90000,2.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Bhayandar East,19.2720871,72.88573456,18000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,620 sq ft,Naigaon East,19.36036873,72.85797119,8499,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,909 sq ft,Dombivali East,19.16810036,73.07397461,21000,2.0," 70,000",Semi-Furnished
1 BHK Apartment ,550 sq ft,Marol andheri east,19.11730194,72.88404083,35000,1.0," 1,00,000",Furnished
3 BHK Apartment ,"2,200 sq ft",Ghansoli,19.12399673,72.9980545,35000,3.0," 1,25,000",Furnished
2 BHK Apartment ,971 sq ft,Thane West,19.21862602,72.9929657,26000,2.0," 1,25,000",Semi-Furnished
3 BHK Apartment ,"2,005 sq ft",Cuffe Parade,18.91048622,72.82016754,390000,3.0,No Deposit,Furnished
2 BHK Apartment ,530 sq ft,Andheri West,19.12566376,72.84403229,60000,1.0," 2,00,000",Furnished
1 BHK Apartment ,355 sq ft,Thane West,19.2383709,72.99481201,22000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,850 sq ft,Bhandup West,19.15442848,72.93182373,25000,2.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,450 sq ft,Badlapur East,19.144207,73.24699402,3000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,620 sq ft,Bhayandar East,19.26326942,72.87560272,35000,2.0,No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Ville Parle East,19.0951004,72.8605957,48000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,575 sq ft,Girgaon,18.95722961,72.81967163,50000,1.0,No Deposit,Furnished
1 BHK Apartment ,710 sq ft,Kharghar,19.03955269,73.06789398,18000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,934 sq ft,Bhandup West,19.14851189,72.93953705,35000,2.0," 1,00,000",Unfurnished
2 BHK Apartment ,"1,060 sq ft",Bhayandar East,19.26326942,72.87560272,38000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,300 sq ft",Kandivali West,19.20986748,72.83059692,60000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,971 sq ft,Borivali East,19.2212677,72.85808563,60000,2.0," 3,00,000",Unfurnished
1 BHK Apartment ,630 sq ft,Ulwe,18.98289299,73.02715302,8500,1.0,No Deposit,Unfurnished
2 BHK Apartment ,850 sq ft,Goregaon West,19.15036964,72.8474884,60000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Kanjurmarg,19.13684273,72.93132019,35000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Powai,19.11899948,72.91719055,90000,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,422 sq ft",Borivali East,19.22089958,72.86664581,95000,3.0," 4,00,000",Unfurnished
3 BHK Apartment ,"1,200 sq ft",Juhu,19.10837364,72.82898712,130000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,500 sq ft,Andheri West,19.13508415,72.81461334,42000,1.0,No Deposit,Furnished
1 BHK Apartment ,315 sq ft,Thane West,19.21181679,72.98913574,20000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Andheri West,19.13553238,72.81269073,70000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Thane West,19.25117111,72.98174286,40000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,020 sq ft",Chembur,19.06196213,72.89355469,53000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,350 sq ft",Thane West,19.25716209,72.97453308,45000,2.0,No Deposit,Furnished
2 BHK Apartment ,750 sq ft,Thane West,19.24797058,72.97835541,33000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,635 sq ft,Andheri East,19.11567116,72.88295746,40000,2.0,No Deposit,Furnished
1 BHK Apartment ,518 sq ft,Saphale,19.57699394,72.82630157,4500,1.0," 15,000",Unfurnished
2 BHK Apartment ,"1,000 sq ft",Kharghar,19.05172348,73.07276917,21000,2.0," 1,00,000",Unfurnished
3 BHK Apartment ,"2,400 sq ft",Lower Parel,19.00623894,72.82845306,400000,2.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,250 sq ft,Ulwe,19.13683128,72.86800385,17500,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,075 sq ft",Kalyan West,19.26536179,73.13453674,14000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,580 sq ft,Thane West,19.22629738,72.96929932,23000,1.0,No Deposit,Furnished
2 BHK Apartment ,920 sq ft,Goregaon West,19.15029144,72.8470993,57000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,540 sq ft,Thane West,19.2348175,72.96658325,15000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,630 sq ft,Ulwe,18.96770859,73.02297974,9500,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,248 sq ft",Mulund West,19.15857124,72.94791412,42000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Andheri West,19.13183212,72.83072662,65000,2.0," 2,00,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Kandivali East,19.19611168,72.87049866,43000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Kanjurmarg,19.13684273,72.93132019,35000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,804 sq ft,Borivali East,19.22455025,72.86902618,45000,2.0," 2,00,000",Unfurnished
1 BHK Apartment ,550 sq ft,Ghansoli,19.12399673,72.9980545,11800,1.0," 30,800",Unfurnished
2 BHK Apartment ,900 sq ft,Andheri West,19.13805008,72.82532501,60000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,528 sq ft",Chembur,19.06196213,72.89355469,70000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Dadar East,19.01447678,72.84549713,60000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,053 sq ft",Thane West,19.2126503,72.9861145,29000,2.0," 1,00,000",Semi-Furnished
3 BHK Apartment ,"1,360 sq ft",Goregaon West,19.14983749,72.84687805,91000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Santacruz East,19.07906723,72.8497467,40000,2.0," 1,00,000",Semi-Furnished
1 BHK Apartment ,729 sq ft,Wadala,19.03825188,72.87870026,59000,1.0," 2,00,000",Semi-Furnished
1 BHK Apartment ,510 sq ft,Kharghar,19.0598774,73.06433868,9000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,800 sq ft",Airoli,19.18170357,72.99532318,35000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,350 sq ft,Vikhroli,19.10585594,72.91746521,29000,1.0," 95,000",Semi-Furnished
2 BHK Apartment ,880 sq ft,Thane West,19.22232819,72.98812103,22000,2.0," 1,00,000",Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Thane West,19.25835991,72.98197174,47000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,744 sq ft,Thane West,19.22232819,72.98812103,37000,1.0,No Deposit,Furnished
3 BHK Apartment ,"1,450 sq ft",Andheri East,19.11652756,72.84729004,91000,3.0,No Deposit,Unfurnished
2 BHK Apartment ,750 sq ft,Thane West,19.24264526,72.97179413,46000,2.0,No Deposit,Furnished
1 BHK Apartment ,453 sq ft,Bhandup West,19.15924072,72.93253326,25000,1.0," 1,00,000",Furnished
3 BHK Apartment ,"1,400 sq ft",Dadar East,19.01023483,72.84830475,150000,3.0,No Deposit,Furnished
3 BHK Apartment ,"1,360 sq ft",Goregaon West,19.14984894,72.84686279,89000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,970 sq ft,Shil Phata,19.14524651,73.04523468,21000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,247 sq ft",Panvel,18.95307922,73.14958191,12000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Ambernath East,19.19903946,73.19889069,12000,2.0," 50,000",Unfurnished
2 BHK Apartment ,850 sq ft,Santacruz West,19.08271599,72.83628082,55000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Kalyan West,19.24463654,73.12352753,12000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,165 sq ft",Malad East,19.17799377,72.87650299,72000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Powai,19.12780571,72.89354706,80000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,710 sq ft,Kalamboli,19.04022598,73.09493256,12000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,100 sq ft",Jogeshwari West,19.13975906,72.84013367,55000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,670 sq ft,Virar,19.46809959,72.79780579,6500,2.0,No Deposit,Furnished
1 BHK Apartment ,700 sq ft,Jogeshwari West,19.1398983,72.84290314,36000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,058 sq ft",Worli,19.00612831,72.82883453,160000,3.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,645 sq ft",Airoli,19.15793419,72.99347687,60000,3.0,No Deposit,Unfurnished
1 RK Studio Apartment ,405 sq ft,Koper Khairane,19.10857773,73.00061035,12000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Bhandup West,19.14990044,72.93113708,40000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,037 sq ft",Dahisar,19.25404167,72.86548615,50000,2.0," 2,00,000",Unfurnished
2 BHK Apartment ,850 sq ft,Goregaon East,19.17432022,72.86387634,48000,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,400 sq ft",Mira Road East,19.28087616,72.87459564,23500,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Vikhroli,19.12318611,72.92631531,30000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,650 sq ft,Kandivali West,19.2049942,72.82299042,33000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Thane West,19.26965141,72.9697876,20000,2.0," 75,000",Furnished
3 BHK Apartment ,"1,701 sq ft",Mahalaxmi,18.98710442,72.8290863,175000,3.0," 4,00,000",Semi-Furnished
2 BHK Apartment ,900 sq ft,Andheri West,19.14082718,72.81272888,75000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,650 sq ft,Cumballa Hill,18.96508217,72.80413055,95000,1.0,No Deposit,Furnished
1 BHK Apartment ,680 sq ft,Kharghar,19.07026482,73.06941223,22000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,444 sq ft,Virar,19.44832611,72.78582001,6500,1.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,415 sq ft,Andheri East,19.11567116,72.88295746,30000,1.0,No Deposit,Furnished
2 BHK Apartment ,"1,060 sq ft",Mulund West,19.15857124,72.94791412,39000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,200 sq ft",Santacruz East,19.0743084,72.86810303,107000,3.0,No Deposit,Furnished
3 BHK Apartment ,"1,200 sq ft",Gulmohar Road,19.11590195,72.83117676,115000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,655 sq ft,Chembur,19.04929352,72.8891983,45000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,000 sq ft",Santacruz West,19.08087349,72.83625031,250000,3.0," 5,00,000",Furnished
1 BHK Apartment ,700 sq ft,Kharghar,19.04318047,73.0664978,21000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Kalyan West,19.25731087,73.12992096,12000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Bhandup West,19.15442848,72.93182373,45000,2.0,No Deposit,Furnished
2 BHK Apartment ,998 sq ft,Kandivali West,19.20575714,72.82209778,35000,2.0," 1,50,000",Semi-Furnished
3 BHK Apartment ,"1,600 sq ft",Hiranandani Estates,19.25876808,72.98666382,78500,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,088 sq ft",Kharghar,19.06855965,73.08152008,45000,2.0," 2,00,000",Furnished
1 BHK Apartment ,450 sq ft,Malad West,19.20386887,72.82038879,24999,1.0," 1,00,000",Semi-Furnished
2 BHK Apartment ,950 sq ft,Kanjurmarg,19.13684273,72.93132019,35000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,400 sq ft",Andheri East,19.12072563,72.88448334,70000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,008 sq ft",Mulund West,19.15857124,72.94791412,38000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Andheri West,19.14878845,72.82951355,75000,2.0," 3,00,000",Semi-Furnished
1 BHK Apartment ,700 sq ft,Ulwe,18.96730042,73.01540375,13500,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,650 sq ft",Khar,19.07043266,72.82911682,350000,4.0," 7,00,000",Semi-Furnished
1 BHK Apartment ,610 sq ft,Ghansoli,19.12399673,72.9980545,16500,2.0," 45,000",Unfurnished
3 BHK Apartment ,"1,500 sq ft",Belapur,19.00832939,73.0334549,42000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,700 sq ft,Bandra West,19.06161118,72.82736206,75000,1.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,390 sq ft,Andheri East,19.11170769,72.87286377,25000,1.0,No Deposit,Furnished
1 RK Studio Apartment ,344 sq ft,Goregaon East,19.15562439,72.88517761,14000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,681 sq ft,Koparkhairane Station Road,19.10988808,73.00279999,28000,2.0," 95,000",Furnished
1 BHK Apartment ,586 sq ft,Andheri East,19.11804008,72.88634491,30000,1.0," 1,00,000",Unfurnished
2 BHK Apartment ,690 sq ft,Kanjurmarg,19.1315136,72.92739868,27000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Bhandup West,19.15442848,72.93182373,45000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,250 sq ft",Nerul,19.0394249,73.01024628,47500,2.0,No Deposit,Furnished
1 BHK Apartment ,470 sq ft,Mulund East,19.16797638,72.95916748,28000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Dadar East,19.01447678,72.84549713,43000,1.0,No Deposit,Furnished
3 BHK Apartment ,"1,050 sq ft",Bhandup West,19.15668869,72.938591,70000,3.0,No Deposit,Unfurnished
2 BHK Apartment ,950 sq ft,Kanjurmarg,19.13684273,72.93132019,35000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Vashi,19.07254219,73.00183105,50000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Kanjurmarg,19.12768173,72.9312439,45000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,590 sq ft,Thane West,19.26848221,72.97049713,15000,2.0," 70,000",Semi-Furnished
1 BHK Apartment ,700 sq ft,Dombivali,19.2275486,73.08150482,9500,2.0,No Deposit,Unfurnished
1 BHK Apartment ,590 sq ft,Andheri East,19.11565018,72.88330078,45000,2.0,No Deposit,Furnished
1 RK Studio Apartment ,250 sq ft,Ulwe,19.13683128,72.86800385,17500,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,250 sq ft",Malabar Hill,18.95371056,72.8004303,145000,2.0,No Deposit,Furnished
2 BHK Apartment ,830 sq ft,Bhandup West,19.15110016,72.94132233,31000,2.0,No Deposit,Furnished
1 BHK Apartment ,590 sq ft,Andheri East,19.11686325,72.86997986,35000,1.0,No Deposit,Unfurnished
1 BHK Apartment ,500 sq ft,Koper Khairane,19.1027832,73.01050568,18000,1.0,No Deposit,Furnished
2 BHK Apartment ,700 sq ft,Bhandup East,19.14496231,72.94623566,32000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Goregaon West,19.1656971,72.83633423,40000,2.0," 1,50,000",Furnished
3 BHK Apartment ,"1,200 sq ft",Santacruz East,19.07627678,72.86540222,99500,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Andheri West,19.13805008,72.82532501,60000,2.0,No Deposit,Furnished
2 BHK Apartment ,800 sq ft,Santacruz East,19.07980347,72.84977722,55000,2.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Goregaon West,19.16975403,72.83875275,30000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,950 sq ft,Dahisar,19.26166916,72.87430573,22000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,055 sq ft",Bandra East,19.06088638,72.84735107,110000,2.0," 2,00,000",Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Kharghar,19.04623985,73.06303406,40000,3.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,300 sq ft,Mira Road East,19.29881859,72.8687439,9000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,943 sq ft,Bhandup West,19.15992928,72.94499207,43000,2.0," 2,00,000",Semi-Furnished
2 BHK Apartment ,900 sq ft,Mira Road East,19.28188324,72.88626099,36000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,800 sq ft",Worli,19.00309181,72.82584381,275000,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,700 sq ft",Bandra West,19.05635643,72.8288269,200000,3.0,No Deposit,Furnished
2 BHK Apartment ,700 sq ft,Bhandup East,19.14496231,72.94623566,32000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,MATUNGA WEST,19.02820587,72.84375763,40000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,720 sq ft,Mira Road East,19.26466942,72.8784256,20000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Powai,19.11445427,72.90411377,26000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,965 sq ft,Vasai,19.39898872,72.840065,10000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,651 sq ft,Ghansoli,19.12399673,72.9980545,20000,2.0," 50,000",Unfurnished
2 BHK Apartment ,900 sq ft,Andheri West,19.12130547,72.82369995,65000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Bhayandar West,19.30442429,72.85031128,11000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Borivali (West),19.24896431,72.85482025,22000,2.0," 50,000",Unfurnished
1 BHK Apartment ,444 sq ft,Goregaon West,19.16692352,72.8318634,26500,1.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Malad West,19.19229126,72.83625031,115000,4.0,No Deposit,Semi-Furnished
2 BHK Apartment ,960 sq ft,Thane West,19.25920677,72.9858017,26000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,500 sq ft",Tardeo,18.96582985,72.81555176,105000,2.0,No Deposit,Furnished
2 BHK Apartment ,890 sq ft,Virar East,19.46089935,72.81815338,13000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,400 sq ft",Khar,19.07073975,72.83628082,190000,3.0,No Deposit,Furnished
2 BHK Apartment ,885 sq ft,Dahisar,19.26166916,72.87430573,20000,5.0,No Deposit,Unfurnished
2 BHK Apartment ,830 sq ft,Bhandup West,19.15110016,72.94132233,35000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,282 sq ft",Goregaon East,19.15540886,72.88598633,50000,3.0,No Deposit,Furnished
1 BHK Apartment ,585 sq ft,Thane West,19.22903824,72.98190308,28000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,100 sq ft",Mira Road East,19.26945305,72.88064575,22000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Badlapur East,19.15496826,73.23058319,5000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,555 sq ft,Powai,19.1228199,72.89530945,30000,2.0,No Deposit,Unfurnished
